id,name,facebook_likes
1694,Kristin Scott Thomas,1000
5014,Evan Parke,84
6153,Gloria Stuart,794
1598,Chris Evans,11000
472,Omar Sy,1000
1288,Don Cheadle,3000
286,Anne Hathaway,11000
4931,Daniel Cudmore,560
923,Sean Hayes,760
3978,Ramon Rodriguez,464
868,Kelsey Grammer,808
211,James Franco,11000
4285,B.J. Novak,825
1482,James Frain,1000
1544,Eddie Izzard,776
4248,Taika Waititi,326
1065,Don Rickles,721
905,Common,988
1363,Vin Diesel,14000
788,Mireille Enos,1000
2007,Hugh Jackman,20000
5483,Noel Clarke,928
5320,Ralph Brown,140
3154,Steve Bisley,77
2524,Reece Ritchie,236
2670,Larry Joe Campbell,919
3162,Kevin Dunn,581
1606,Jim Broadbent,1000
4787,Peter Sohn,113
212,Julie Walters,838
6014,Lydia Wilson,105
2320,Jeff Garlin,522
5941,Tom McCarthy,310
2077,Gary Oldman,10000
1195,Eddie Redmayne,13000
4888,Casper Crump,103
2956,Shane Rangi,82
3998,Tye Sheridan,1000
1620,Morgan Freeman,11000
2620,Jess Harnell,262
96,Jon Favreau,4000
1030,Ray Winstone,1000
1962,Bai Ling,582
1453,Russell Wong,595
3987,Ike Barinholtz,329
41,Steve Carell,7000
2010,Noah Taylor,509
4878,Zakes Mokae,60
3149,Leo Howard,570
5660,Phyllis Smith,384
1191,Sam Claflin,11000
3935,Kodi Smit-McPhee,884
3512,Bipasha Basu,283
5780,Jin Akanishi,982
1605,Hayley Atwell,2000
5661,Mary Kay Place,213
5460,Thomas Robinson,604
3594,Abraham Benrubi,562
991,Joe Lo Truglio,833
5092,Judd Hirsch,535
4577,Carolyn Hennesy,191
1771,Djimon Hounsou,3000
5618,Atsuko Maeda,12
1280,Jordana Brewster,4000
1865,Julia Ormond,919
990,Oliver Platt,1000
1791,Josh Hutcherson,14000
5072,Robert Capron,370
2591,Andre Braugher,702
1361,Rupert Everett,692
4651,Ruth Negga,648
90,Matt Smith,2000
4390,Laura Brent,59
1604,Mako,691
930,Brian Blessed,591
2232,Fiona Shaw,687
354,Eddie Marsan,979
6110,Willow Smith,558
2441,David Kelly,588
738,Brian Dennehy,954
1457,Cedric the Entertainer,436
2066,Steve Coogan,1000
5447,Dominic Monaghan,2000
3388,Nona Gaye,233
4531,Livvy Stubenrauch,490
4421,Helmut Bakaitis,30
1822,Anthony Hopkins,12000
2027,Zo Kravitz,943
1144,Armin Mueller-Stahl,294
4750,James Lipton,699
4437,Niecy Nash,182
6067,Lily James,502
2004,Christopher Lee,16000
3872,Sean Harris,641
5418,Art Malik,162
449,Rip Torn,826
5465,Mike Bell,15
1088,Aasif Mandvi,346
5862,Matt Craven,256
2357,David Suchet,586
3909,Nonso Anozie,394
4951,Karan Brar,517
558,Julian Glover,844
5991,Zach Woods,322
860,Will Patton,537
5934,Sebastian Roch,964
1969,Wayne Knight,967
1380,Michael Nyqvist,690
4049,Khamani Griffin,161
4584,David Herman,233
2859,Chad Lindberg,445
2721,Ben Mendelsohn,748
266,Bruce Greenwood,981
975,America Ferrera,953
3481,Bryan Brown,284
2296,Richard Roxburgh,653
1907,Stephen McHattie,413
5307,Darlene Love,91
4004,Celia Weston,258
3805,Elodie Yung,934
191,Delroy Lindo,848
2476,Jean Simmons,422
2031,Desmond Llewelyn,244
4762,David Threlfall,168
1200,Taylor Lautner,12000
240,William Hurt,882
5270,John Diehl,184
2637,Rafe Spall,358
3731,Lukas Haas,733
2667,Ben Schwartz,463
467,Stephen Root,939
5946,Andy Richter,179
850,Albert Finney,883
412,Dan Fogler,562
1397,T.I.,680
4969,April Winchell,183
2695,Rick Gonzalez,807
102,Jordi Moll,877
3033,Amy Sedaris,397
5790,August Diehl,282
386,Logan Lerman,8000
1904,Tony Curran,845
6122,Eddie Baroo,165
1733,Glenn Morshower,894
1267,Michael Nouri,225
5801,Della Reese,388
4325,Ralph Ineson,159
283,Will Ferrell,8000
237,Verne Troyer,645
1826,Stephanie Szostak,1000
5838,Alfred Enoch,1000
2043,Jrgen Prochnow,362
5126,Jeffrey Garcia,56
2499,Aaron Stanford,346
1291,Dwayne Johnson,12000
3050,Paul Anderson,154
3400,Alexa Davalos,850
1527,Stacy Keach,602
4578,John Glover,409
2723,Molly Shannon,636
1886,Sela Ward,812
2554,Bob Gunton,461
5058,Tabu,341
2142,Ato Essandoh,265
308,Justin Theroux,1000
151,Melanie Griffith,537
1712,Alice Braga,1000
4307,Christina Cox,567
812,Jennifer Ehle,1000
5739,Nicholas Elia,87
4475,Teyonah Parris,157
6012,Zo Bell,1000
70,Hayden Christensen,4000
1232,James Coburn,773
4272,Rila Fukushima,929
989,Ian McDiarmid,1000
5073,Vanessa Hessler,141
1862,Noah Emmerich,617
1275,Charlize Theron,9000
5077,Jeremy Howard,429
4320,Amy Warren,13
103,Tzi Ma,268
1690,Brad Garrett,799
5594,Tim Heidecker,78
1615,Archie Panjabi,884
697,Joe Don Baker,387
4847,Mini Anden,350
4883,Stephanie March,322
901,Mekhi Phifer,1000
146,Frances Conroy,827
5096,Olly Alexander,116
4303,Chad L. Coleman,741
4420,Dwight Schultz,432
995,Peter Mensah,1000
5652,Madison McKinley,111
6037,G.W. Bailey,421
4372,Olga Fonda,544
4689,Vanessa Matsui,40
2922,Lois Chiles,202
4943,Aramis Knight,430
3584,Cyril Raffaelli,297
3410,Billy Boyd,857
1929,Ccile De France,447
2032,Joe Morton,780
2209,Chi McBride,466
4278,Philip Glenister,195
855,Jeffrey Jones,692
2980,Benedict Wong,372
1543,Robert Duvall,3000
3581,Jessica Capshaw,533
137,Emma Watson,9000
1525,Ivana Milicevic,834
1922,Lauren Ambrose,945
3825,RZA,561
3650,Tom Arnold,618
4559,Michael Rispoli,385
1092,Teri Polo,708
5710,Derek Jeter,107
5742,Roma Maffia,383
2168,Bill Fagerbakke,542
2419,John Fiedler,253
1562,Bruce Willis,13000
3263,Annie Parisse,341
57,Gary Lewis,203
4719,Max Records,279
5855,Troy Evans,120
1087,Rufus Sewell,3000
409,Udo Kier,595
907,Stephen Collins,452
1403,Debi Mazar,680
3347,Anthony LaPaglia,577
3076,Alex Borstein,566
2223,Ingrid Bols Berdal,467
1927,Michael Wincott,720
2183,Bobb'e J. Thompson,526
952,Harrison Ford,11000
5166,Ben Stein,227
5489,Frank Dillane,571
592,Burt Young,683
3425,Bill Melendez,36
1149,Campbell Scott,393
4499,Patricia Velasquez,591
5305,Shigeo Kobayashi,28
1775,Jon Heder,970
6065,Roger Bart,465
3078,Ewen Bremner,557
1830,Paul Guilfoyle,210
3533,Katherine LaNasa,329
2792,Kristin Davis,722
4105,Elton John,442
4465,Drake,916
1945,Bernard Hill,416
1412,Olivia Williams,766
4417,Chris Barrie,240
718,Clifton Collins Jr.,968
1112,Alessandro Nivola,527
1464,Tyler Labine,779
673,Joan Plowright,330
2288,Megalyn Echikunwoke,476
5924,Lou Romano,55
6017,Matthew Modine,810
3988,Linda Fiorentino,602
1508,Ethan Suplee,1000
5894,Harris Yulin,141
2706,Miranda Otto,568
5509,Al Roker,56
5890,Kelly Keaton,117
4537,Joey Slotnick,423
5565,Kelly Lynch,466
5987,June Foray,484
1902,Brandon T. Jackson,918
1067,Joely Richardson,585
2477,Kevin Chamberlin,489
3441,Robert Maillet,727
2218,Moises Arias,635
3204,Cree Summer,503
1908,Jesse McCartney,1000
763,Thomas Kretschmann,919
2743,Kevin Nealon,503
1757,Josh Gad,1000
1026,Kevin Sussman,681
3239,Marc John Jefferies,441
3948,Larry King,135
5177,Michael Wright,249
808,Sanaa Lathan,886
4343,Velibor Topic,84
3567,Catherine McCormack,307
5219,Kim Delaney,281
4876,Will.i.am,350
1178,John Michael Higgins,957
1223,Gaby Hoffmann,612
709,Natascha McElhone,2000
5776,Lex Shrapnel,123
3526,Rosemarie DeWitt,537
1556,Richard E. Grant,554
396,Michael O'Neill,599
3527,Nick Searcy,272
2057,Elizabeth Daily,971
970,Dean Stockwell,936
1899,Orlando Bloom,5000
1589,Jon Lovitz,11000
5406,Fred Tatasciore,118
4938,Hettienne Park,148
640,Sam Shepard,820
842,Jim Carter,439
5935,Sarah Parish,213
5048,Lisa Bonet,619
1309,Zoe Kazan,963
301,Brad Pitt,11000
4015,Jane Krakowski,624
2437,Clemens Schick,29
5495,Karl Yune,210
4476,Nikki Griffin,159
3739,Michael Palin,561
3530,Jake Weber,551
4568,Jsu Garcia,172
4732,Max Wright,87
3144,Danny Woodburn,809
5323,Ellen Wong,719
5633,Rekha Sharma,106
1718,Chris Elliott,571
4975,Miguel A. Nez Jr.,271
5975,Rakie Ayola,20
3801,Julie Kavner,233
6003,Katt Williams,615
4765,Tom Hulce,521
4995,Brian Steele,160
3175,Anthony Edwards,495
1808,Tony Goldwyn,956
1612,Lisa Ann Walter,1000
666,Vanessa Redgrave,898
4364,Anthony Reynolds,575
4318,Andrew Bryniarski,390
388,Catherine O'Hara,925
403,Oprah Winfrey,852
4696,Garrick Hagon,110
5233,Dalip Singh,421
5791,Nellie Sciutto,163
1614,Katy Mixon,982
6106,Paula Abdul,208
218,Joan Allen,805
4667,Kathryn Joosten,495
934,Liam Aiken,818
376,Dave Chappelle,744
2722,Cameron Boyce,915
5713,Sam Lloyd,159
1045,Virginia Madsen,913
3217,Michael Jordan,366
4855,William Abadie,38
5732,Juan Riedinger,71
5936,Michael Potts,67
2513,Jim Parrack,697
6125,Josh Robert Thompson,375
4795,Zahn McClarnon,495
3654,June Lockhart,427
4615,Jose Pablo Cantillo,502
5703,Michael Brandon,87
5390,Dick York,474
6112,Russi Taylor,62
4691,Josh Stamberg,102
6087,Adrian Alonso,163
4654,Rosalind Chao,129
1364,Michael McKean,658
3721,Mackenzie Crook,871
5051,Julie-Marie Parmentier,8
5214,Bart the Bear,904
1699,Boris Kodjoe,1000
5462,Bruce Thomas,183
4393,Amy Brenneman,366
5122,Madison Rothschild,210
4594,John Topor,41
5875,Andrea Di Stefano,30
1160,Ethan Embry,982
3979,Larenz Tate,582
5813,Glenne Headly,231
4422,Lotte Verbeek,612
5743,Tom Sizemore,0
4774,Penny Balfour,14
5608,Rie Miyazawa,7
4624,Jemima Rooper,212
4973,Dylan Schombing,74
5694,Ben Diskin,20
6006,Niketa Calame,847
4737,Melissa Sturm,18
481,Emily Watson,876
4940,Mo Gallini,771
3000,Jeremy Northam,327
668,Albert Brooks,745
62,Mary McDonnell,933
4873,Vanessa Lee Chester,227
4781,Rita Davies,18
3408,Bruce Davison,505
162,Bokeem Woodbine,904
4349,Jay Leno,241
4763,Allen Covert,328
4894,Paul Dooley,260
6103,Tracy Letts,85
1004,Michael Kelly,963
1851,Salma Hayek,4000
5384,Barry Shabaka Henley,232
5326,Charles Halford,218
5169,Yvette Nicole Brown,446
4723,Jud Tylor,15000
530,Angelina Jolie Pitt,11000
5006,Damian Lewis,0
177,Mathieu Amalric,412
491,Cole Hauser,787
5609,Christian Berkel,104
5206,Sarah Steele,138
4493,Azura Skye,193
3286,John Gielgud,249
5070,Steve Byers,222
5844,Ransford Doherty,759
968,Nathan Lane,886
1910,Lena Olin,541
4095,Jason Scott Lee,533
1905,Lou Taylor Pucci,394
2881,Megan Mullally,637
841,Scott Glenn,826
1903,John Heard,697
4443,Huey Lewis,215
5113,Keegan-Michael Key,415
22,Alexis Dziena,715
3690,Maude Apatow,130
5252,Tim McGraw,461
143,Gary Cole,989
665,Kevin Pollak,574
5427,James Robinson,403
5262,Marcia Wallace,433
3415,Jeffrey DeMunn,745
4859,Cristin de la Fuente,462
4569,Oanh Nguyen,8
3079,Peter Boyle,595
3169,Cherry Jones,242
4837,Conrad Vernon,48
706,George Carlin,769
1283,Hector Elizondo,995
5756,Leila Arcieri,212
3008,Eddie Deezen,726
79,Rene Russo,808
186,Christoph Waltz,11000
1520,Bob Hoskins,5000
4652,Franco Nero,576
501,LL Cool J,1000
5502,Lyndie Greenwood,160
100,Bob Balaban,559
26,Chris Klein,841
1340,Radha Mitchell,992
5510,Michael Dorn,748
2806,Ron Rifkin,184
293,Mary Elizabeth Mastrantonio,638
5159,John Buffalo Mailer,17
5204,Zach McGowan,423
897,Mark Valley,774
4619,Nathaniel Parker,271
2443,Dexter Fletcher,452
3632,Sandrine Holt,324
3963,Rory Cochrane,407
2158,Gregg Henry,298
2242,Randy Quaid,695
1780,David Hyde Pierce,443
1415,Jim Belushi,854
2461,Brandon Molale,301
2542,Neil Maskell,246
3985,Matt Gerald,585
790,Anna Kendrick,10000
2523,Gary Farmer,580
2054,Jack McBrayer,975
5253,Aida Turturro,97
1345,Seth MacFarlane,3000
2611,Rupert Evans,334
5865,Stephen Merchant,681
2400,Graham McTavish,531
2882,Benjamin Walker,911
281,Maury Chaykin,232
3737,Nancy Travis,359
5335,Owen Teale,112
56,Matt Damon,13000
1742,Loretta Devine,912
1373,Denis Leary,835
4970,Reece Thompson,354
2079,Bruce McGill,655
4045,Gloria Foster,99
1103,Kathleen Quinlan,552
1909,Eric Lloyd,775
4550,Andrea Savage,105
5856,Stuart Wilson,94
741,Matt Walsh,490
1941,Alex Russell,465
5314,William Devane,416
5636,Janine Turner,369
1005,Daniel von Bargen,577
328,Armando Riesco,625
3296,Marian Seldes,403
5518,Horatio Sanz,174
619,Sydney Pollack,521
1197,David Zayas,929
1131,Gerald McRaney,523
439,William Smith,919
5921,Yvonne Zima,263
4377,Michael Kitchen,184
5088,Jonah Bobo,539
5970,Eugenie Bondurant,637
2629,Brian Geraghty,383
3462,Frances O'Connor,575
3698,Richard Schiff,506
4947,Tony Noble,25
1914,Goran Visnjic,1000
1106,Eva Green,6000
179,Bill Cobbs,970
5746,Tom Goodman-Hill,221
5249,Simon Chandler,16
3491,Robert Wagner,481
31,Dee Bradley Baker,668
5588,Bob Peck,191
1963,Isabella Rossellini,812
5102,Sung-jun Yoo,7
625,John Witherspoon,723
364,David Keith,563
3284,Wendie Malick,452
4692,Ice-T,867
5043,Chelsea Handler,439
3096,Vincent Regan,447
6198,Haley Bennett,664
1233,Michael Jeter,693
5571,Drew Sidora,311
2886,Emily Ratajkowski,625
4687,Nicky Naud,73
2639,Tchky Karyo,345
2251,Clarence Williams III,475
5690,Peter Krause,576
4548,Eden Riegel,145
3338,Fred Ward,459
5980,Jimmy Shubert,82
3041,Dana Ivey,268
3262,Anne Bancroft,754
576,Tasha Smith,721
2008,Alyson Stoner,2000
5656,Rosa Salazar,240
1575,Billy Crudup,745
1235,Amber Valletta,627
4552,Jaqueline Fleming,357
5887,Jessalyn Gilsig,380
5303,Pauline McLynn,70
1199,David Oyelowo,1000
514,Saffron Burrows,811
4671,Judith Hill,6
4954,Griffin Kane,175
4827,Bill Hunter,226
5907,John Hodgman,57
5369,Kristen Connolly,751
2056,Giancarlo Giannini,451
5806,Fred Williamson,767
3406,Jake Lloyd,626
5355,Elaine Stritch,586
1204,Sophie Okonedo,460
358,Callum Rennie,716
3508,Adhir Kalyan,402
5610,Ritchie Coster,107
4275,Gemma Chan,288
1841,Bradley Cooper,14000
5956,Louis Ferreira,295
3757,Tracy Morgan,642
1039,Stockard Channing,944
969,Alison Brie,2000
885,Treat Williams,642
570,Matthew McConaughey,11000
5005,Wade Williams,300
1778,Xander Berkeley,485
4788,Leleti Khumalo,204
3986,Michael Weston,379
543,Denis O'Hare,896
2590,Michael Lerner,230
3766,Martin Donovan,206
130,James Corden,480
3124,Jonathan Frakes,906
5533,Julia Duffy,210
4333,Chi Muoi Lo,308
6064,Jason Hawes,84
5888,Joe Viterelli,236
1173,50 Cent,1000
5391,Carrie Preston,652
3964,Rachael Harris,569
49,Michael Angarano,947
3448,Ben Falcone,265
4735,Xzibit,218
4976,Jacob Hopkins,77
4481,Timothy West,82
707,Mike Starr,854
2683,Philip Winchester,579
3506,Michael Irby,507
5543,Vanessa Marshall,68
1991,Kevin Corrigan,778
1360,CCH Pounder,1000
5045,Shawn Christian,196
2497,Ariel Gade,87
1749,Clint Howard,1000
5488,Jamie Foreman,466
1272,Louis Lombardi,437
6128,Tania Saulnier,102
6036,Eddie Peng,22
4585,Paolo Montalban,242
4834,Stefan Kapicic,361
3225,Eric McCormack,440
5596,Keir O'Donnell,318
3334,Ken Marino,543
6116,Richard Crenna,349
4661,Matt Bushell,110
5105,Kevin Brown,727
870,Rob Riggle,839
2160,Shawn Roberts,529
3742,Tristan Mack Wilds,519
4825,Cynthia Nixon,479
215,Will Forte,622
4483,Terry O'Neill,40
2649,Chris Penn,455
4650,Mihalis Giannatos,58
1541,Tate Donovan,650
4538,Michael Bowen,348
4530,Sam Anderson,194
5362,Matthew Gray Gubler,639
1956,Irene Bedard,752
2188,Ned Beatty,467
5688,Holland Taylor,458
1224,Fred Willard,729
5119,Michael Chernus,186
2488,Cathy Moriarty,394
4001,Natasha Richardson,708
1784,Ricky Schroder,665
4566,James Karen,168
1859,Colm Feore,539
5671,Chiaki Kuriyama,640
474,Jamie Kennedy,490
5081,Gary Jones,72
4276,Kate Luyben,95
3573,J.T. Walsh,263
5068,Paul McGann,243
2252,Michael Lonsdale,135
2103,Om Puri,163
1481,Sally Hawkins,594
5160,Rex Linn,215
4618,John Ashton,241
944,Seymour Cassel,327
3804,Ellen Barkin,552
1074,Miranda Richardson,530
4854,Paterson Joseph,352
5315,John Castle,67
5143,Hugh Bonneville,518
3359,Brady Corbet,287
5364,David Walton,676
3528,Albert Dupontel,46
3031,Lois Maxwell,177
136,Charles S. Dutton,534
3346,Bridget Fonda,889
6133,Kim Ly,140
1455,Judy Greer,2000
1506,Amanda Detmer,240
4404,Jackie Cooper,420
4431,David Backus,43
4334,Matt O'Leary,303
200,Adam Scott,3000
777,Hill Harper,466
4337,Kelvin Han Yee,681
5597,Parker Sawyers,304
3639,Dash Mihok,463
5317,Yassie Hawkes,317
4990,Tom Dreesen,21
5371,Rebecca Dayan,75
4885,Victoria Smurfit,343
6019,Rob Moran,79
2982,Maurice LaMarche,523
313,Alia Shawkat,728
4518,Jon Stewart,593
5906,Bonnie Hunt,597
1220,Tom Skerritt,1000
2463,Shirley Knight,285
505,Monica Potter,878
997,Peter Gallagher,828
6134,Zach Mills,417
2176,Conchata Ferrell,658
1572,Thomas Lennon,651
3107,Danny Masterson,1000
1704,Megan Park,569
4575,Herbert Russell,701
5623,Mark L. Young,322
2710,Peter Gerety,277
2997,Grant Heslov,293
3394,Chandler Canterbury,329
1568,Zooey Deschanel,11000
1858,Sissy Spacek,874
1673,Jake Busey,660
1344,Scoot McNairy,660
356,Rupert Graves,443
5243,Georgina Chapman,55
4627,Nicola Walker,132
627,Cheryl Hines,541
5536,Conrad Goode,477
4751,Reuben Langdon,144
3401,David Costabile,681
720,Mary Lynn Rajskub,935
4965,Charles Martinet,283
324,Faizon Love,585
316,Natasha Lyonne,1000
3373,Siobhan Fallon Hogan,294
5211,Scott Lawrence,159
5989,Gilbert R. Hill,174
258,Phoebe Cates,767
1465,Leighton Meester,3000
5680,Marcel Iures,258
277,Mike Epps,706
3289,John Billingsley,323
5135,Sven-Ole Thorsen,158
6179,Peter Youngblood Hills,39
5832,Carmine Giovinazzo,432
5717,John Lyons,5
3702,Agnes Bruckner,401
6079,Kelly Rowan,282
4709,Richard Brake,163
5804,Rita Wilson,323
5572,Rachel Roberts,201
3136,Tim Daly,511
5552,Michelle Forbes,764
5028,Aaron Hill,398
470,M. Emmet Walsh,521
4676,Jessica Collins,303
553,Kelli Garner,730
5883,Raza Jaffrey,509
587,Ashley Scott,795
4598,Rab Affleck,15
1012,Sarah Gadon,692
3233,William Atherton,317
1429,Demi Moore,2000
3643,Brooke Smith,405
5034,Grant Bowler,600
881,Edgar Ramrez,897
780,Alison Lohman,1000
1761,Pruitt Taylor Vince,592
4300,Willie Nelson,338
5383,Josie Ho,77
2819,Stephen Walters,184
3313,David Patrick Kelly,380
5712,James Lew,215
2778,Alison Doody,440
5343,Matthew Macfadyen,0
4789,Leland Orser,308
4635,Mel Rodriguez,237
5032,Steve Bacic,235
4405,Mykelti Williamson,393
4826,Michael Nardone,194
2615,Vince Vieluf,261
687,Alfre Woodard,1000
607,Bradley Whitford,821
175,Brian Doyle-Murray,484
1296,Fred Gwynne,886
3894,Jon Gries,482
4317,Keith Hudson,23
4956,Eric Peterson,59
4312,Alissa Dean,807
2827,Chris Mulkey,535
4346,Natalya Bondarchuk,12
795,Rob Paulsen,677
5112,George Cole,77
3037,Randall 'Tex' Cobb,255
3392,Olympia Dukakis,345
2758,Jacqueline Bisset,522
2536,Harvey Korman,628
2582,D.B. Sweeney,558
3317,Jenny McCarthy,750
3471,Heather Burns,213
5563,Anita Briem,311
2918,Brad Renfro,551
3520,Patrick Bergin,308
3377,Dylan Minnette,1000
1119,Tom Berenger,854
5620,Robin Sachs,436
5544,Steve Whitmire,84
2268,Bruce Altman,67
3254,Kari Wuhrer,514
5395,Izabella Miko,560
4835,Kris Marshall,548
1948,John Ratzenberger,1000
4424,Ian Richardson,140
4409,Emilio Estefan Jr.,20
2199,Tim Matheson,559
5672,James Tumminia,443
1008,Joel McHale,734
1439,Timothy Hutton,501
4543,William Lucking,132
2439,Gary Stretch,404
4555,Will Beinbrink,167
4403,Ben Miller,252
1387,Julia Roberts,8000
3949,Jos Ferrer,202
2992,Keenen Ivory Wayans,322
4736,Obba Babatund,451
4766,Nels Lennarson,19
1269,Matthew Broderick,2000
3658,Laz Alonso,826
5523,Man Li,10
5511,James With,61
675,Omar Epps,865
4381,Unax Ugalde,50
4533,Cline Sallette,114
5268,Togo Igawa,104
407,Harvey Fierstein,500
1705,Minnie Driver,893
3515,Anne Heche,643
4361,Cliff Edwards,40
916,Isabelle Huppert,678
3336,Derek Jacobi,520
4113,Elizabeth Perkins,664
4952,Chelsea Bond,16
591,Wilford Brimley,957
5480,Valerie Tian,135
299,Dylan Moran,427
5629,Julia Sawalha,206
471,Debra Messing,650
2604,Geoffrey Holder,547
562,Demin Bichir,749
5056,Charice,491
2866,Mimi Rogers,292
5304,David Eigenberg,395
6166,Slash,412
2211,Anthony Zerbe,275
4712,Jared Burke,16
4078,Patrick Fischler,497
5146,Anders Holm,365
3501,Jed Brophy,433
5940,Bob Hastings,253
3798,Andr Dussollier,52
4430,Evan Jones,196
6129,Mlissa Theuriau,6
3545,Anthony Chau-Sang Wong,96
5758,J. Smith-Cameron,54
4413,JoBeth Williams,296
5338,William Bassett,225
620,Craig T. Nelson,723
4432,Bruce Campbell,298
813,Thomas F. Wilson,690
2688,Amr Waked,903
485,Alexa PenaVega,2000
4394,Dan Bilzerian,127
5087,Rosie O'Donnell,251
2703,Robin Atkin Downes,336
5642,Marcella Lentz-Pope,81
4484,Sachiko Ishida,49
1957,Regina Hall,807
132,Nancy O'Dell,71
1875,Vanessa Ferlito,923
641,Nicole Beharie,898
2940,Wendy Crewson,249
2939,Eric Schweig,322
4344,Jason Douglas,175
5900,Jane Curtin,257
4022,Susan Ward,398
5358,Cheryl Penland,4
4914,Marisol Nichols,633
5905,David Thornton,119
4038,Shantel VanSanten,748
2658,Amy Ryan,423
4686,Sam Jaeger,389
5530,Lino Facioli,177
1942,Robert Picardo,823
805,Miko Hughes,968
1684,Frances Fisher,638
1086,Aidan Quinn,767
3112,Lindsay Sloane,465
4756,Jonathan Morgan Heit,91
4375,Jonathan Brewer,19
1603,Jane Fonda,949
2953,Derek Mears,520
4999,Joy Bryant,280
4567,Scott Vance,235
5720,Sean Connery,0
5714,Jonathan Hyde,287
4880,Jeremy Owen,57
4304,Julene Renee,78
5398,Shenae Grimes-Beech,687
4918,Anthony Heald,173
2673,Nat Faxon,214
4590,Jesse James,235
3426,Courtney B. Vance,495
359,Vincent Pastore,584
1111,Angie Dickinson,754
5110,Ione Skye,223
5106,Daniel Brochu,12
4900,Stephen Henderson,64
5738,Vanessa Aspillaga,58
3858,Anne Archer,249
5842,Angela Bettis,294
4839,Carlease Burke,210
4501,Marco Hofschneider,44
1176,Stephen Rea,327
631,Benedict Cumberbatch,19000
4461,William Ragsdale,135
3764,David Proval,354
5458,Lillo Brancato,353
5484,Matthew Gumley,27
2676,Jesse Borrego,674
517,Eric Idle,795
1114,Christina Milian,1000
1951,Robert Davi,683
4869,Lauren Lee Smith,351
4641,Oaklee Pendergast,284
1681,Isabelle Adjani,572
2610,Helen McCrory,563
4000,James Gammon,311
6023,Patricia Heaton,402
2448,Isabelle Nanty,54
3487,Riley Smith,762
3890,Andrew Daly,171
5399,Jonathan Jackson,613
1156,Patrick Fugit,835
5966,Billy Barty,281
3025,Eddie Rouse,61
2863,Tim Guinee,259
2396,John Aylward,219
4408,Kelly Ripa,379
5648,Jasmine Trinca,87
5187,Ashley Walters,173
6123,Ljubomir Kerekes,2
1081,Andy Lau,483
1282,Kang-ho Song,398
1847,Franois Cluzet,541
1333,Tim Blake Nelson,596
5282,Prabhas,72
3842,Michelle Nolden,100
3880,Atticus Shaffer,787
4902,Michael Hitchcock,279
5078,Courtney Gains,559
3261,Eric Winter,954
3717,Max Casella,275
5275,Elvis Tsui,7
4302,Kristen Johnston,501
1837,Deborah Kara Unger,494
3453,Eduardo Verstegui,377
5568,Kari Matchett,280
6148,Bill Nunn,182
4649,Matthew Glave,108
6189,David Clennon,145
4966,Ted Markland,12
1214,Leonor Varela,427
2694,Harry Treadaway,260
5971,Bruce Goodchild,15
6135,David Walliams,217
5057,Nick Robinson,724
5340,Owen Burke,206
5737,Christopher James Baker,35
681,Alexandra Maria Lara,471
2597,Nicholas Braun,591
3644,Harry Connick Jr.,631
5724,Aleksey Serebryakov,30
4722,Barbara Carrera,133
568,Bill Murray,13000
1514,Toby Jones,2000
5840,Mason Gamble,263
3431,John Larroquette,450
6034,Omid Abtahi,387
4527,Kwok-Kwan Chan,51
653,William Hootkins,488
1226,Lily Cole,785
61,Kim Dickens,624
4562,Reginald Ballard,64
5725,Bruce Green,538
5820,Rebecca Mader,505
4863,Josh Segarra,213
5441,Sherri Shepherd,278
5023,Jordan Lund,25
4355,Amanda Wyss,574
5079,Judith Godrche,80
1965,Dylan Walsh,426
3585,Debra Winger,568
2289,Masi Oka,923
4382,Kiersey Clemons,190
4819,Al Freeman Jr.,318
4961,Mackenzie Aladjem,120
1869,Steven Mackintosh,227
2972,Mindy Kaling,766
1800,Colin Salmon,766
6172,Jamie Hector,248
2048,Justin Timberlake,3000
3727,Tom Bosley,584
4807,Kirsten Day,196
5046,Joyce Van Patten,57
1935,Kylie Minogue,690
5665,Ed Stoppard,95
3337,Shaun Toub,206
3327,Brian Van Holt,324
4383,Colin Stinton,23
3118,Kaitlyn Dever,363
853,Bruce Spence,531
5912,Kevin Peter Hall,636
2733,Joseph Cross,398
3836,Douglas Smith,480
5161,Sam J. Jones,455
5531,Carmen Ejogo,374
5823,Leon Rippy,229
4415,Eros Vlahos,167
5670,Joanna Lumley,973
5473,Richard Cetrone,63
4638,Pip Torrens,72
4752,Richard Thomas,549
5238,Michael Beach,344
5302,Michael Mosley,253
5884,Alex Jennings,39
5699,Wendell Pierce,458
105,Austin Nichols,663
2413,Matt Prokop,734
5914,Richard Brancatisano,174
5476,Lysette Anthony,136
1764,Andrew Garfield,10000
5559,Christopher Rich,150
5545,Jason Behr,505
5217,Shawn Doyle,230
5799,Ray Nicholas,105
6173,Maurice Compte,120
6047,Jade Kindar-Martin,6
4570,Angus Macfadyen,448
1850,Richard Coyle,567
6186,Warren Brown,256
5313,Rie Rasmussen,115
4682,Isabelle Carr,45
5293,Tobey Maguire,0
6030,Eduard Fernndez,7
3785,Dwight Yoakam,324
1672,Beverly D'Angelo,816
5356,Jacob Latimore,129
5170,Melissa McMeekin,141
1734,Mark Margolis,1000
4874,Hudson Leick,239
5866,Sami Gayle,566
5373,Yuria Nara,2
5016,Hayley Lovitt,954
713,Clea DuVall,1000
5666,Vincent Perez,292
4529,Tony Kgoroge,38
